Date,close_fslr,close_gctay,close_run,close_plug,close_spwr,close_mean
2018-07-02,53.05,2.63,14.17,2.03,8.05,15.985999999999999
2018-07-03,52.36,2.63,14.18,2.01,7.7,15.776000000000002
2018-07-05,53.3,2.63,14.99,2.05,7.89,16.172
2018-07-06,54.53,2.63,15.49,2.02,7.87,16.508000000000003
2018-07-09,54.83,2.64,15.95,2.03,7.96,16.682
2018-07-10,55.22,2.64,15.79,2.06,7.98,16.738000000000003
2018-07-11,54.72,2.64,15.96,2.06,7.93,16.662
2018-07-12,54.7,2.64,15.96,2.18,7.97,16.690000000000005
2018-07-13,54.06,2.64,15.75,2.05,7.84,16.468
2018-07-16,54.01,2.64,15.94,2.01,7.78,16.476000000000003
2018-07-17,53.75,2.64,15.17,1.98,7.52,16.212
2018-07-18,54.0,2.64,15.16,1.99,7.38,16.233999999999998
2018-07-19,53.88,2.64,15.45,2.02,7.56,16.31
2018-07-20,53.48,2.72,14.38,1.96,7.38,15.983999999999998
2018-07-23,52.62,2.72,14.54,1.96,7.34,15.835999999999999
2018-07-24,53.05,2.73,14.74,1.91,7.3,15.945999999999998
2018-07-25,54.04,2.73,15.11,1.96,7.53,16.273999999999997
2018-07-26,53.67,2.73,15.23,1.93,7.19,16.15
2018-07-27,51.65,2.73,14.61,1.95,6.89,15.565999999999999
2018-07-30,51.57,2.73,13.85,1.91,6.78,15.367999999999999
2018-07-31,52.35,2.79,14.14,2.0,7.26,15.708000000000002
2018-08-01,53.38,2.79,14.32,1.96,7.53,15.996
2018-08-02,53.59,2.79,14.77,1.99,7.76,16.18
2018-08-03,52.84,2.79,13.84,1.95,7.3,15.744
2018-08-06,53.57,2.79,13.91,1.97,7.29,15.906
2018-08-07,53.6,2.79,14.02,1.95,7.37,15.946000000000002
2018-08-08,54.46,2.79,14.29,2.02,7.39,16.189999999999998
2018-08-09,54.45,2.79,14.34,1.91,7.32,16.162
2018-08-10,52.79,2.79,13.29,1.91,7.18,15.592000000000002
2018-08-13,52.47,2.64,13.21,1.89,6.98,15.437999999999999
2018-08-14,52.01,2.61,13.16,1.89,6.89,15.312000000000001
2018-08-15,50.7,2.61,13.26,1.86,6.69,15.024000000000001
2018-08-16,50.86,2.61,13.39,1.97,6.6,15.085999999999999
2018-08-17,51.0,2.61,12.97,1.97,6.64,15.038
2018-08-20,52.32,2.73,13.88,1.95,6.9,15.556000000000001
2018-08-21,52.93,2.8,13.98,1.95,6.92,15.716
2018-08-22,52.55,2.8,14.32,1.95,6.79,15.681999999999999
2018-08-23,51.57,2.94,13.57,2.01,6.71,15.36
2018-08-24,52.08,2.94,14.16,2.0,6.79,15.594
2018-08-27,52.61,3.01,13.97,1.97,6.76,15.664000000000001
2018-08-28,51.94,3.12,13.39,1.96,6.66,15.413999999999996
2018-08-29,53.07,3.12,13.52,1.97,6.97,15.729999999999999
2018-08-30,52.16,3.12,13.1,1.94,6.74,15.411999999999997
2018-08-31,52.08,3.12,13.12,1.97,6.72,15.401999999999997
2018-09-04,51.31,3.12,12.78,1.95,6.72,15.175999999999998
2018-09-05,51.26,2.85,12.64,1.91,6.71,15.073999999999998
2018-09-06,50.15,2.82,12.33,1.89,6.53,14.744
2018-09-07,48.51,2.82,12.26,1.92,6.37,14.376
2018-09-10,48.16,2.98,11.95,1.83,6.46,14.275999999999996
2018-09-11,48.45,2.983,12.7,1.76,6.88,14.554599999999999
2018-09-12,48.9,2.9,13.1,1.77,6.86,14.705999999999998
2018-09-13,48.41,2.74,13.09,1.75,6.64,14.526
2018-09-14,48.21,2.6,13.13,1.87,6.7,14.502
2018-09-17,47.75,2.6,12.56,1.83,6.58,14.264000000000001
2018-09-18,49.55,2.6,12.89,1.91,7.55,14.899999999999997
2018-09-19,49.6,2.6,12.75,1.89,7.95,14.958000000000002
2018-09-20,50.29,2.6,12.84,1.93,8.07,15.146000000000004
2018-09-21,49.98,2.6,12.5,1.9,7.89,14.974
2018-09-24,50.23,2.6,12.51,1.88,7.78,15.0
2018-09-25,49.65,2.6,12.52,1.97,7.72,14.892
2018-09-26,48.55,2.5,12.46,1.92,7.56,14.597999999999999
2018-09-27,48.52,2.5,12.07,1.9,7.44,14.486
2018-09-28,48.42,2.57,12.44,1.92,7.3,14.529999999999998
2018-10-01,48.98,2.34,12.24,1.93,7.11,14.52
2018-10-02,49.23,2.28,13.54,1.9,7.33,14.856
2018-10-03,48.3,2.28,12.85,1.9,7.12,14.49
2018-10-04,47.65,2.28,12.59,1.87,7.03,14.284
2018-10-05,46.97,2.28,12.48,1.87,6.83,14.086000000000002
2018-10-08,47.27,2.21,11.99,1.86,6.8,14.026000000000002
2018-10-09,47.13,2.21,12.12,1.86,6.77,14.018
2018-10-10,46.36,2.23,11.19,1.74,6.71,13.645999999999997
2018-10-11,45.37,2.1,11.38,1.78,6.48,13.422
2018-10-12,45.53,2.19,12.22,1.81,6.53,13.656
2018-10-15,46.12,2.19,12.41,1.88,6.69,13.858
2018-10-16,47.61,2.19,13.16,1.93,6.95,14.368
2018-10-17,47.22,2.19,13.05,1.93,6.89,14.256
2018-10-18,46.71,2.26,12.72,1.91,6.91,14.101999999999999
2018-10-19,46.59,2.26,12.73,1.94,7.01,14.106
2018-10-22,45.35,2.26,12.79,1.92,6.75,13.813999999999998
2018-10-23,44.19,2.12,12.38,1.87,6.65,13.441999999999998
2018-10-24,42.43,2.15,11.75,1.86,6.42,12.922
2018-10-25,43.52,2.28,11.86,1.85,6.52,13.206
2018-10-26,39.375,2.24,11.44,1.83,6.21,12.219
2018-10-29,36.915,2.24,11.5,1.8,5.94,11.678999999999998
2018-10-30,39.78,2.12,11.96,1.84,6.42,12.424000000000001
2018-10-31,41.8,2.12,12.26,1.85,6.01,12.807999999999998
2018-11-01,41.46,2.12,12.6,1.89,6.23,12.86
2018-11-02,43.0,2.19,13.12,1.9,6.09,13.26
2018-11-05,43.93,2.19,12.66,1.92,6.36,13.412
2018-11-06,42.83,2.51,12.97,1.91,6.18,13.279999999999998
2018-11-07,44.17,2.64,13.19,1.93,6.44,13.674000000000001
2018-11-08,42.67,2.64,12.59,1.94,6.26,13.220000000000002
2018-11-09,42.22,2.81,12.3,1.87,6.25,13.089999999999998
2018-11-12,42.71,2.64,12.44,1.85,6.34,13.196000000000002
2018-11-13,42.45,2.78,12.13,1.81,6.14,13.062000000000001
2018-11-14,42.54,2.78,12.59,1.8,6.08,13.157999999999998
2018-11-15,44.08,2.65,13.12,1.84,6.28,13.594
2018-11-16,44.37,2.65,13.07,1.84,6.51,13.687999999999999
2018-11-19,43.94,2.65,12.79,1.78,6.35,13.501999999999999
2018-11-20,42.05,2.65,11.8,1.75,5.99,12.847999999999999
2018-11-21,42.6,2.65,12.29,1.8,6.06,13.079999999999998
2018-11-26,43.43,2.65,13.03,1.73,7.05,13.578
2018-11-27,44.87,2.65,14.11,1.76,7.16,14.11
2018-11-28,45.4,2.82,14.53,1.78,7.31,14.368
2018-11-29,44.34,2.83,14.7,1.77,6.93,14.114
2018-11-30,44.45,2.83,14.65,1.75,6.85,14.106
2018-12-03,46.4,2.83,14.91,1.7,6.98,14.564000000000002
2018-12-04,44.5,2.83,14.28,1.69,6.66,13.991999999999999
2018-12-06,43.71,2.795,14.61,1.62,6.72,13.891
2018-12-07,42.59,2.8,13.96,1.57,6.54,13.492
2018-12-10,43.21,2.8,14.14,1.5,6.62,13.654
2018-12-11,42.45,2.795,14.12,1.5,6.3,13.433000000000002
2018-12-12,43.6,2.8,14.41,1.46,6.41,13.736
2018-12-13,45.3,2.8,14.26,1.45,6.31,14.023999999999997
2018-12-14,43.64,2.8,13.02,1.37,6.11,13.388
2018-12-17,42.04,2.796,13.11,1.31,5.79,13.009200000000002
2018-12-18,43.23,2.8,12.4,1.18,5.87,13.095999999999998
2018-12-20,42.37,2.8,10.48,1.01,5.39,12.409999999999998
2018-12-21,40.55,2.8,10.9,1.02,5.07,12.068
2018-12-24,39.24,2.8,10.52,1.02,4.6,11.636000000000001
2018-12-26,41.99,2.796,11.16,1.31,4.95,12.4412
2018-12-27,42.3,2.8,10.91,1.3,4.94,12.449999999999998
2018-12-28,42.39,2.29,10.6,1.32,5.06,12.332
2018-12-31,42.455,2.456,10.89,1.24,4.97,12.4022
2019-01-02,42.56,2.456,10.98,1.33,5.07,12.479200000000002
2019-01-03,43.44,2.466,9.78,1.26,5.04,12.3972
2019-01-04,46.32,2.47,10.38,1.34,5.32,13.166000000000002
2019-01-07,45.79,2.47,10.56,1.53,5.48,13.166
2019-01-08,46.23,2.56,10.71,1.6,5.22,13.264000000000001
2019-01-09,46.96,2.56,11.47,1.51,5.34,13.568000000000001
2019-01-10,47.74,2.67,11.51,1.45,5.42,13.758000000000001
2019-01-11,47.5,2.67,11.65,1.48,5.47,13.754
2019-01-14,46.73,2.54,11.73,1.45,5.5,13.59
2019-01-15,46.86,2.49,11.74,1.39,5.48,13.592000000000002
2019-01-16,47.3,2.49,11.69,1.39,5.42,13.657999999999998
2019-01-17,48.38,2.49,12.07,1.4,5.49,13.966
2019-01-18,47.94,2.49,12.16,1.38,5.43,13.88
2019-01-23,46.54,2.59,11.92,1.36,5.19,13.52
2019-01-24,48.6,2.59,12.01,1.37,5.49,14.011999999999997
2019-01-25,49.86,2.55,12.19,1.36,5.51,14.294
2019-01-28,50.7,2.6,12.24,1.37,5.56,14.494000000000003
2019-01-29,50.08,2.77,12.23,1.4,5.46,14.388
2019-01-30,50.71,2.84,12.4,1.39,5.64,14.596
2019-01-31,50.59,2.81,13.3,1.37,5.81,14.776000000000002
2019-02-01,48.43,2.97,13.32,1.34,5.61,14.334
2019-02-04,49.29,2.97,13.66,1.38,5.62,14.584
2019-02-05,49.31,2.87,13.92,1.38,5.86,14.667999999999997
2019-02-06,48.89,2.87,14.33,1.36,5.74,14.638
2019-02-07,48.0,2.87,14.6,1.34,5.89,14.540000000000001
2019-02-08,48.1,2.87,14.68,1.34,5.71,14.540000000000001
2019-02-11,49.72,2.87,14.9,1.36,5.81,14.931999999999999
2019-02-12,50.26,2.95,14.93,1.37,5.8,15.062000000000001
2019-02-13,50.64,2.85,15.15,1.4,5.94,15.196000000000002
2019-02-14,51.02,2.89,15.1,1.67,6.29,15.394000000000002
2019-02-15,49.18,3.14,15.26,1.62,5.92,15.024000000000001
2019-02-19,52.06,3.12,15.47,1.69,6.26,15.720000000000002
2019-02-20,51.69,3.12,15.46,1.78,6.19,15.648
2019-02-21,51.95,3.12,15.5,1.78,6.5,15.77
2019-02-25,51.77,3.0825,15.71,1.75,6.33,15.7285
2019-02-26,51.89,3.08,15.64,1.77,6.45,15.766
2019-02-27,52.38,3.08,15.59,1.79,6.44,15.856
2019-02-28,52.55,3.08,15.51,1.79,6.45,15.876000000000001
2019-03-01,53.41,3.05,15.96,1.8,6.47,16.137999999999998
2019-03-04,52.49,3.05,16.3,1.86,6.43,16.026
2019-03-05,52.19,3.05,15.57,1.87,6.37,15.810000000000002
2019-03-06,51.37,2.93,15.21,1.81,6.28,15.52
2019-03-07,50.36,2.93,14.83,1.97,6.13,15.244
2019-03-08,51.16,2.93,14.73,1.95,6.15,15.384
2019-03-11,53.62,2.93,14.86,2.11,6.51,16.006
2019-03-12,53.93,2.93,14.73,2.2,6.39,16.036
2019-03-13,54.71,2.96,14.73,2.38,6.53,16.262
2019-03-14,54.44,3.05,14.57,2.59,6.43,16.216
2019-03-18,54.68,3.05,14.83,2.4,6.44,16.28
2019-03-19,55.45,3.15,14.68,2.53,6.65,16.492
2019-03-20,55.65,3.15,14.85,2.62,6.71,16.595999999999997
2019-03-21,54.81,3.15,15.1,2.54,6.5,16.42
2019-03-22,52.41,3.15,14.25,2.48,6.14,15.686000000000002
2019-03-25,51.72,3.15,14.08,2.36,6.14,15.49
2019-03-26,50.92,3.15,14.23,2.4,6.22,15.384
2019-03-27,51.19,3.15,14.23,2.36,6.25,15.435999999999998
2019-03-28,52.02,3.15,14.27,2.42,6.44,15.66
2019-03-29,52.84,3.08,14.06,2.4,6.51,15.778000000000002
2019-04-01,54.11,3.31,14.18,2.35,6.77,16.144
2019-04-02,53.9,3.3,14.22,2.45,6.9,16.154000000000003
2019-04-03,54.85,3.25,14.87,2.45,7.24,16.532
2019-04-04,55.38,3.25,14.82,2.55,7.3,16.66
2019-04-05,56.29,3.29,15.24,2.63,7.4,16.97
2019-04-08,57.08,3.29,15.39,2.77,7.62,17.229999999999997
2019-04-09,56.13,3.29,14.96,2.59,7.47,16.887999999999998
2019-04-10,60.77,3.29,15.84,2.67,7.8,18.074
2019-04-11,60.63,3.285,15.86,2.67,7.72,18.033
2019-04-12,60.18,3.29,15.68,2.59,7.59,17.866000000000003
2019-04-15,60.23,3.29,15.62,2.51,7.47,17.824
2019-04-17,60.66,3.5,16.51,2.56,7.51,18.148000000000003
2019-04-18,59.85,3.5,16.27,2.57,7.43,17.924
2019-04-22,59.96,3.5,16.27,2.5,7.48,17.942
2019-04-23,61.62,3.43,16.69,2.53,7.54,18.362000000000002
2019-04-24,61.82,3.43,16.91,2.58,7.57,18.462
2019-04-25,61.25,3.49,16.93,2.53,7.48,18.336
2019-04-26,61.54,3.4825,17.1,2.52,7.62,18.4525
2019-04-29,61.84,3.55,17.13,2.53,7.65,18.54
2019-04-30,61.53,3.55,15.21,2.49,7.22,17.999999999999996
2019-05-01,60.87,3.55,15.34,2.51,7.17,17.888
2019-05-02,59.86,3.55,15.44,2.46,7.2,17.701999999999998
2019-05-03,61.76,3.55,16.0,2.57,7.54,18.284
2019-05-06,60.29,3.45,16.46,2.51,7.56,18.054000000000002
2019-05-07,61.69,3.27,16.75,2.47,7.78,18.392
2019-05-08,60.33,3.47,16.6,2.42,7.58,18.080000000000002
2019-05-09,58.92,3.47,15.53,2.31,7.38,17.522
2019-05-10,59.99,3.24,15.07,2.35,8.2,17.770000000000003
2019-05-13,58.4,3.24,14.3,2.23,7.97,17.228
2019-05-14,59.33,3.24,14.77,2.28,7.97,17.518
2019-05-15,59.86,3.28,14.78,2.33,8.12,17.674
2019-05-16,60.67,3.18,16.07,2.42,8.38,18.144
2019-05-17,58.38,3.18,15.8,2.55,8.0,17.582
2019-05-20,57.77,3.24,15.71,2.57,7.91,17.439999999999998
2019-05-21,58.94,3.24,16.62,2.51,8.2,17.902
2019-05-22,59.06,3.25,16.7,2.53,8.14,17.936
2019-05-23,57.33,3.04,15.45,2.5,7.73,17.21
2019-05-24,57.31,3.04,15.64,2.5,7.78,17.254
2019-05-28,58.35,3.04,15.49,2.67,7.85,17.479999999999997
2019-05-29,57.86,3.04,15.58,2.59,7.72,17.358
2019-05-30,59.64,3.04,15.95,2.62,7.86,17.822
2019-05-31,58.04,3.04,15.66,2.56,7.46,17.351999999999997
2019-06-03,58.75,3.1,15.89,2.59,7.59,17.584000000000003
2019-06-04,60.87,3.25,16.0,2.58,8.16,18.172
2019-06-05,60.93,3.25,16.18,2.54,8.15,18.210000000000004
2019-06-06,61.42,3.25,16.19,2.56,8.35,18.354
2019-06-07,62.53,3.29,16.34,2.55,8.34,18.610000000000003
2019-06-10,63.16,3.34,16.6,2.66,8.4,18.832
2019-06-11,64.25,3.34,16.51,2.62,8.46,19.036
2019-06-12,59.88,3.34,16.3,2.6,7.96,18.016
2019-06-13,62.15,3.35,16.9,2.65,8.46,18.702000000000005
2019-06-14,61.24,3.36,16.46,2.55,8.24,18.369999999999997
2019-06-17,60.94,3.4,17.09,2.4,8.28,18.422000000000004
2019-06-18,62.87,3.4,18.27,2.31,10.15,19.4
2019-06-19,62.78,3.2826,18.26,2.29,10.46,19.414520000000003
2019-06-21,62.91,3.54,18.52,2.3,10.34,19.522
2019-06-24,62.68,3.54,18.68,2.09,10.33,19.464000000000002
2019-06-25,61.76,3.54,18.3,2.05,10.0,19.13
2019-06-26,62.57,3.54,18.38,2.14,10.16,19.357999999999997
2019-06-27,65.47,3.54,18.6,2.22,10.54,20.074
2019-06-28,65.68,3.37,18.76,2.25,10.69,20.150000000000002
2019-07-01,66.13,3.37,19.83,2.24,11.23,20.56
2019-07-02,66.65,3.43,20.33,2.3,11.29,20.8
2019-07-03,66.19,3.43,20.22,2.28,11.47,20.718
2019-07-05,66.84,3.26,20.21,2.35,11.99,20.93
2019-07-08,66.64,3.26,19.82,2.32,12.39,20.886
2019-07-09,67.11,3.38,19.87,2.3,12.47,21.026
2019-07-10,66.26,3.38,19.89,2.3,12.13,20.791999999999998
2019-07-11,66.11,3.38,19.64,2.29,11.69,20.622
2019-07-12,65.98,3.22,19.91,2.29,11.66,20.612000000000002
2019-07-15,66.0,3.46,19.72,2.33,11.5,20.601999999999997
2019-07-16,64.49,3.46,20.22,2.31,11.4,20.375999999999998
2019-07-17,64.81,3.46,20.39,2.33,11.04,20.406
2019-07-18,65.96,3.39,19.98,2.31,10.91,20.509999999999998
2019-07-19,66.53,3.39,19.77,2.31,10.99,20.598
2019-07-22,66.59,3.39,19.89,2.28,10.7,20.57
2019-07-23,66.4,3.39,18.79,2.25,10.59,20.284000000000002
2019-07-24,66.04,3.5,18.7,2.29,10.29,20.164000000000005
2019-07-25,65.57,3.5,18.74,2.27,10.21,20.058
2019-07-26,65.02,3.5,18.77,2.25,10.26,19.96
2019-07-29,66.05,3.5,18.64,2.25,10.76,20.240000000000002
2019-07-30,66.04,2.89,19.12,2.24,10.8,20.218
2019-07-31,64.49,2.75,19.05,2.21,11.69,20.037999999999997
2019-08-01,66.83,2.93,19.63,2.15,14.52,21.212
2019-08-02,66.63,2.93,19.49,2.15,15.1,21.259999999999998
2019-08-05,62.01,2.73,18.38,2.13,13.44,19.737999999999996
2019-08-06,62.8,2.83,18.72,2.15,13.47,19.994
2019-08-07,63.87,2.83,19.98,2.1,14.75,20.706
2019-08-08,64.76,2.83,18.74,2.1,14.54,20.594
2019-08-09,63.5,2.83,16.36,2.09,14.31,19.818
2019-08-12,60.94,2.85,16.01,2.05,13.21,19.012
2019-08-13,62.19,2.7,16.14,2.11,13.42,19.312
2019-08-14,58.99,2.7,15.13,2.01,12.37,18.240000000000002
2019-08-15,59.26,2.57,14.69,2.01,12.41,18.188
2019-08-16,61.69,2.57,15.39,2.09,12.88,18.924
2019-08-19,63.07,2.77,15.77,2.23,13.23,19.414
2019-08-20,63.08,2.77,15.89,2.21,13.74,19.537999999999997
2019-08-21,63.87,2.63,15.65,2.2,13.57,19.584000000000003
2019-08-22,63.05,2.63,15.47,2.18,13.28,19.322
2019-08-23,60.89,2.63,14.66,2.11,12.73,18.604000000000003
2019-08-26,62.24,2.63,15.18,2.15,13.15,19.070000000000004
2019-08-27,61.86,2.63,14.84,2.13,13.02,18.895999999999997
2019-08-28,62.05,2.72,14.82,2.14,13.16,18.978
2019-08-29,62.49,2.73,15.17,2.17,13.19,19.15
2019-08-30,62.07,2.72,15.33,2.17,12.52,18.962
2019-09-03,60.97,2.72,14.79,2.14,12.34,18.592
2019-09-04,62.46,2.72,15.33,2.15,13.27,19.186
2019-09-05,62.83,2.86,15.3,2.17,13.38,19.308
2019-09-06,62.81,2.75,15.03,2.26,12.75,19.12
2019-09-09,62.0,2.83,14.95,2.33,12.28,18.878
2019-09-10,62.38,2.83,14.93,2.45,12.29,18.976000000000006
2019-09-11,63.31,2.91,15.64,2.5,12.73,19.418
2019-09-12,62.23,3.0,15.83,2.55,12.17,19.156
2019-09-13,63.7,3.0,15.96,2.65,12.44,19.55
2019-09-16,63.44,3.0,16.46,2.76,12.94,19.720000000000002
2019-09-17,65.82,3.0,17.48,2.72,14.5,20.704
2019-09-18,65.75,3.0,17.37,2.82,14.41,20.669999999999998
2019-09-19,67.07,3.0,17.46,2.81,15.09,21.086000000000002
2019-09-20,66.7,3.0,17.3,2.8,14.7,20.9
2019-09-23,67.31,2.82,17.54,2.8,15.01,21.095999999999997
2019-09-24,65.48,2.82,16.68,2.72,13.81,20.302
2019-09-25,67.1,2.82,16.93,2.7,13.83,20.676
2019-09-26,62.54,2.82,16.64,2.65,12.49,19.428
2019-09-27,58.46,2.82,16.14,2.59,11.45,18.292
2019-09-30,58.01,2.77,16.705,2.63,10.97,18.217
2019-10-01,56.28,2.77,16.26,2.51,10.39,17.642000000000003
2019-10-02,55.905,2.77,15.5,2.41,10.15,17.347
2019-10-03,57.17,2.6,15.77,2.38,10.35,17.654
2019-10-04,59.315,2.6,16.22,2.45,10.55,18.226999999999997
2019-10-07,56.96,2.6,16.52,2.54,10.18,17.76
2019-10-08,56.96,2.6,16.55,2.63,10.12,17.772
2019-10-09,56.2,2.59,16.685,2.66,9.79,17.585
2019-10-10,56.63,2.59,16.94,2.69,9.78,17.726
2019-10-11,56.82,2.59,17.51,2.675,9.97,17.913
2019-10-14,56.49,2.59,17.21,2.75,9.65,17.738
2019-10-15,55.88,2.59,17.215,2.78,9.46,17.585
2019-10-16,55.01,2.59,16.935,2.8,9.28,17.323
2019-10-17,55.25,2.74,16.77,2.94,9.46,17.432
2019-10-18,55.22,2.74,17.0,3.04,9.58,17.516000000000002
2019-10-21,56.34,2.76,17.05,2.92,10.18,17.85
2019-10-22,56.22,2.76,15.26,2.9,9.32,17.292
2019-10-23,55.28,2.76,15.93,2.97,9.36,17.259999999999998
2019-10-24,55.89,2.76,15.67,3.05,9.24,17.321999999999996
2019-10-25,52.66,2.79,15.24,2.98,9.21,16.576
2019-10-28,53.24,2.85,15.86,2.92,9.32,16.838
2019-10-29,53.29,2.78,15.97,2.75,9.41,16.84
2019-10-30,51.85,2.68,15.86,2.64,8.4,16.286
2019-10-31,51.79,2.68,15.54,2.65,8.76,16.284
2019-11-01,52.58,2.86,15.59,2.78,8.82,16.526
2019-11-04,53.06,2.88,14.915,2.79,8.3,16.389000000000003
2019-11-05,53.87,2.62,14.95,2.77,8.53,16.548
2019-11-06,53.36,2.66,14.85,2.85,8.73,16.49
2019-11-07,52.63,2.82,14.77,2.66,8.47,16.27
2019-11-08,51.97,2.83,14.74,2.73,8.37,16.128
2019-11-11,52.48,2.85,14.43,2.94,8.47,16.233999999999998
2019-11-12,52.97,2.85,14.485,3.07,8.52,16.378999999999998
2019-11-13,53.09,2.89,13.77,3.38,7.99,16.223999999999997
2019-11-14,52.54,2.99,14.4,3.42,7.98,16.266000000000002
2019-11-15,53.36,3.05,14.71,3.49,8.3,16.582
2019-11-18,53.15,2.96,14.44,3.75,8.26,16.512
2019-11-19,54.59,3.03,14.09,3.39,8.53,16.726000000000003
2019-11-20,54.32,2.86,13.54,3.48,7.42,16.324
2019-11-21,53.86,2.86,13.42,3.37,7.15,16.132
2019-11-22,54.38,2.84,13.49,3.38,7.2,16.258
2019-11-25,54.96,3.06,13.75,3.7,7.36,16.566000000000003
2019-11-26,55.09,3.06,13.79,3.9,7.22,16.612000000000002
2019-11-27,55.62,3.06,13.99,4.0,7.58,16.85
2019-11-29,55.24,3.06,13.88,3.9,7.49,16.714000000000002
2019-12-02,54.72,3.2,13.55,3.8,7.28,16.509999999999998
2019-12-03,54.35,3.17,13.51,3.38,7.43,16.368000000000002
2019-12-04,54.79,3.22,13.35,3.3,7.37,16.406
2019-12-05,52.3,3.16,13.21,3.09,7.09,15.77
2019-12-06,53.37,3.16,13.62,3.15,7.24,16.108
2019-12-09,52.44,3.23,13.31,3.0,7.23,15.841999999999999
2019-12-10,52.47,3.13,13.26,3.07,7.2,15.825999999999999
2019-12-11,53.87,3.2,13.19,3.22,7.56,16.208000000000002
2019-12-12,55.04,3.36,14.17,3.14,7.54,16.65
2019-12-13,54.98,3.39,13.94,3.09,7.67,16.614
2019-12-16,56.53,3.54,14.26,3.17,7.91,17.082
2019-12-17,56.3,3.45,14.29,3.07,7.89,16.999999999999996
