Date,close_fslr,close_gctay,close_run,close_plug,close_spwr,close_mean
2019-12-18,56.49,3.45,14.67,2.9,7.95,17.092000000000002
2019-12-19,57.07,3.41,14.79,2.93,7.69,17.178000000000004
2019-12-20,57.31,3.48,14.37,2.94,7.72,17.163999999999998
2019-12-23,57.86,3.53,14.4,2.96,7.88,17.326
2019-12-24,57.98,3.53,14.59,3.11,8.04,17.45
2019-12-26,58.66,3.45,14.55,3.15,8.27,17.616
2019-12-27,56.41,3.51,14.16,3.08,7.97,17.026
2019-12-30,56.26,3.5,13.74,3.08,7.87,16.89
2019-12-31,55.96,3.5,13.81,3.16,7.8,16.845999999999997
2020-01-02,57.24,3.49,14.185,3.24,7.83,17.197
2020-01-03,57.02,3.37,14.37,3.23,7.37,17.072000000000003
2020-01-06,55.83,3.41,14.38,3.82,7.47,16.981999999999996
2020-01-07,56.67,3.32,14.7,3.81,7.64,17.228
2020-01-08,56.7,3.32,14.64,4.08,7.68,17.284
2020-01-09,56.7,3.35,15.0,4.05,7.89,17.398000000000003
2020-01-10,56.5,3.33,14.91,4.14,7.74,17.323999999999998
2020-01-13,57.44,3.29,15.24,4.1,8.41,17.695999999999998
2020-01-14,58.78,3.27,15.27,4.04,8.65,18.002000000000002
2020-01-15,54.75,3.27,15.19,4.2,8.63,17.208000000000002
2020-01-16,53.93,3.35,16.6,4.19,8.79,17.371999999999996
2020-01-17,53.52,3.38,17.18,4.17,8.77,17.404000000000003
2020-01-21,51.55,3.36,17.37,4.32,8.77,17.073999999999998
2020-01-22,50.56,3.36,16.85,4.05,8.72,16.708000000000002
2020-01-23,52.02,3.34,16.955,3.93,9.06,17.061
2020-01-24,51.94,3.35,16.79,3.9,8.78,16.952
2020-01-27,50.49,3.35,16.33,3.81,8.39,16.474
2020-01-28,51.11,3.35,16.96,4.08,8.66,16.832
2020-01-29,50.9,3.48,16.95,4.04,8.66,16.806
2020-01-30,50.72,3.155,17.48,3.99,8.73,16.815
2020-01-31,49.58,3.1358,17.03,3.865,8.52,16.42616
2020-02-03,50.24,3.32,17.54,3.85,8.78,16.746
2020-02-04,52.67,3.75,18.25,4.09,9.28,17.608
2020-02-05,53.1,3.595,18.99,4.13,9.53,17.869
2020-02-06,52.65,3.38,19.13,4.25,9.79,17.839999999999996
2020-02-07,52.46,3.28,18.95,4.25,9.52,17.692
2020-02-10,52.75,3.24,19.96,4.38,9.5,17.966
2020-02-11,53.525,3.46,20.13,4.41,9.89,18.282999999999998
2020-02-12,56.12,3.39,21.3,4.48,10.94,19.246000000000002
2020-02-13,54.61,3.39,21.3,4.46,8.82,18.516
2020-02-14,55.26,3.39,21.42,4.42,8.34,18.566
2020-02-18,55.65,3.39,21.77,4.85,9.21,18.974
2020-02-19,57.37,3.39,22.48,5.72,10.42,19.875999999999998
2020-02-20,59.32,3.45,23.4,5.51,10.69,20.474
2020-02-21,50.59,3.49,21.95,5.57,10.2,18.36
2020-02-24,51.21,3.2,22.13,5.2,9.94,18.336000000000002
2020-02-25,48.57,3.17,20.8,4.83,9.51,17.376
2020-02-26,46.11,3.15,20.91,4.75,8.88,16.759999999999998
2020-02-27,44.25,3.12,20.27,4.04,8.36,16.008000000000003
2020-02-28,45.77,3.07,19.34,4.34,8.57,16.218
2020-03-02,44.95,3.29,19.36,4.36,8.72,16.136
2020-03-03,44.21,3.24,19.515,4.51,8.91,16.077
2020-03-04,45.48,3.46,20.8,4.76,9.23,16.746000000000002
2020-03-05,45.47,3.29,21.3,4.54,9.35,16.79
2020-03-06,43.37,3.29,20.22,4.33,8.55,15.951999999999998
2020-03-09,39.15,3.03,16.79,3.93,6.88,13.956
2020-03-10,41.08,2.9,16.72,4.14,6.87,14.341999999999999
2020-03-11,37.23,2.87,15.05,3.78,6.22,13.029999999999998
2020-03-12,36.56,2.41,11.68,3.27,5.06,11.796000000000001
2020-03-13,35.96,2.75,11.2,3.38,5.06,11.67
2020-03-16,31.54,2.75,9.49,2.76,4.49,10.206
2020-03-17,32.26,3.03,9.92,3.28,5.36,10.77
2020-03-18,30.2,2.82,8.9,2.83,4.92,9.934
2020-03-19,33.46,2.58,9.11,3.12,5.56,10.766
2020-03-20,33.69,2.58,8.36,3.32,5.81,10.751999999999999
2020-03-23,33.07,2.68,9.02,3.42,6.16,10.87
2020-03-24,33.71,2.83,11.16,3.73,6.78,11.642
2020-03-25,34.79,3.0,12.16,3.84,6.67,12.092000000000002
2020-03-26,37.62,2.97,12.38,3.81,6.38,12.632000000000001
2020-03-27,35.63,2.85,10.22,3.72,5.47,11.578
2020-03-30,36.06,2.85,9.81,3.58,5.39,11.538
2020-03-31,36.06,2.97,10.1,3.54,5.07,11.548
2020-04-01,33.44,2.9,9.32,3.31,4.74,10.742
2020-04-02,35.31,2.9,9.8,3.4,4.9,11.262
2020-04-03,34.38,2.9,8.85,3.35,4.73,10.842000000000002
2020-04-06,36.75,2.91,9.98,3.69,5.55,11.776
2020-04-07,37.35,2.91,10.57,3.65,5.66,12.028
2020-04-08,38.9,2.91,11.47,3.82,5.92,12.604000000000001
2020-04-09,40.45,3.0,11.73,3.82,6.29,13.058000000000002
2020-04-13,40.61,3.0,11.1,4.12,6.41,13.047999999999998
2020-04-14,42.12,2.9,12.065,4.27,6.67,13.604999999999999
2020-04-15,40.93,2.87,11.46,4.18,6.48,13.184000000000001
2020-04-16,40.15,2.75,11.11,4.49,6.47,12.994
2020-04-17,42.2,2.99,11.87,4.52,6.67,13.65
2020-04-20,41.0,2.9,12.35,4.42,6.3,13.394
2020-04-21,39.18,3.0,12.01,4.22,6.15,12.912
2020-04-22,40.23,3.0,12.64,4.33,6.38,13.315999999999999
2020-04-23,42.29,2.88,13.11,4.3,6.84,13.884
2020-04-24,40.84,2.96,12.94,4.4,6.68,13.563999999999998
2020-04-27,43.26,2.91,13.52,4.5,6.88,14.213999999999999
2020-04-28,41.77,2.97,13.69,4.44,7.11,13.996
2020-04-29,45.55,2.99,14.8,4.42,7.73,15.098000000000003
2020-04-30,44.01,2.88,14.03,4.185,7.35,14.491
2020-05-01,41.98,2.99,12.96,3.92,6.85,13.74
2020-05-04,43.4,2.8,13.425,4.09,7.12,14.167000000000002
2020-05-05,43.1,2.89,13.25,4.17,7.2,14.122
2020-05-06,43.12,2.89,13.87,4.17,7.51,14.312000000000001
2020-05-07,44.66,2.9,13.81,4.37,7.26,14.6
2020-05-08,44.16,2.9,14.77,4.55,7.71,14.817999999999998
2020-05-11,42.87,2.87,14.56,4.31,7.37,14.396
2020-05-12,40.35,2.91,13.97,4.275,7.07,13.715
2020-05-13,39.43,2.91,13.54,4.11,6.81,13.36
2020-05-14,39.79,2.91,13.965,4.06,6.47,13.439000000000002
2020-05-15,39.37,2.95,14.07,4.08,6.34,13.362
2020-05-18,42.37,3.03,15.14,4.17,7.17,14.376
2020-05-19,43.23,2.83,15.51,4.17,7.47,14.642
2020-05-20,43.94,2.87,15.91,4.22,7.14,14.815999999999999
2020-05-21,43.76,2.97,16.07,4.17,6.87,14.768
2020-05-22,43.47,2.98,15.86,4.11,6.72,14.628
2020-05-26,46.56,3.18,16.33,4.22,7.28,15.514
2020-05-27,46.61,3.18,16.85,4.33,7.29,15.652000000000001
2020-05-28,45.52,3.28,16.43,4.245,7.02,15.299000000000001
2020-05-29,46.62,3.32,16.7,4.21,7.22,15.613999999999999
2020-06-01,48.01,3.35,17.67,4.28,7.4,16.142000000000003
2020-06-02,47.9,3.35,17.94,4.15,7.37,16.142000000000003
2020-06-03,49.5,3.39,18.6,4.17,7.78,16.688000000000002
2020-06-04,49.61,3.33,18.285,5.0,7.59,16.762999999999998
2020-06-05,51.38,3.42,18.69,4.88,8.0,17.274
2020-06-08,54.44,3.46,19.64,5.28,8.92,18.348
2020-06-09,53.06,3.55,19.33,5.095,8.07,17.820999999999998
2020-06-10,51.19,3.56,18.62,5.66,7.64,17.334
2020-06-11,48.94,3.26,17.165,4.75,7.0,16.223
2020-06-12,49.42,3.35,17.93,5.06,7.37,16.626
2020-06-15,50.11,3.35,18.99,5.21,7.36,17.003999999999998
2020-06-16,51.31,3.37,20.1,5.45,7.67,17.580000000000002
2020-06-17,49.9,3.47,19.29,5.29,7.04,16.998
2020-06-18,50.47,3.16,19.8,5.39,7.08,17.18
2020-06-19,50.2,3.17,19.895,5.48,7.28,17.205000000000002
2020-06-22,49.8,3.37,19.97,5.57,7.14,17.169999999999995
2020-06-23,51.92,3.37,19.74,6.43,7.46,17.784
2020-06-24,49.08,3.3312,19.72,7.57,7.23,17.38624
2020-06-25,50.38,3.47,19.88,7.35,7.7,17.756
2020-06-26,48.76,3.48,18.58,6.83,7.21,16.971999999999998
2020-06-29,49.61,3.51,19.52,7.99,7.47,17.619999999999997
2020-06-30,49.5,3.71,19.72,8.21,7.66,17.76
2020-07-01,49.09,3.57,19.84,8.87,7.63,17.8
2020-07-02,49.88,3.73,20.0,9.1,7.76,18.094
2020-07-06,53.41,3.63,21.34,9.98,8.48,19.368000000000002
2020-07-07,53.16,3.68,26.17,9.34,8.61,20.192
2020-07-08,58.06,3.8,28.27,9.5,9.42,21.81
2020-07-09,57.2,3.9,27.83,8.95,9.78,21.532000000000004
2020-07-10,57.49,3.88,28.885,9.3,9.23,21.757
2020-07-13,56.21,3.92,30.09,8.31,8.97,21.5
2020-07-14,61.78,3.82,33.78,8.65,9.87,23.580000000000002
2020-07-15,60.98,4.09,35.815,9.04,10.6,24.104999999999997
2020-07-16,59.03,4.1,36.65,9.06,9.79,23.726
2020-07-17,61.0,4.21,36.81,8.99,9.61,24.124
2020-07-20,62.16,4.37,38.4,8.6,10.35,24.776
2020-07-21,60.74,4.33,38.98,9.08,9.79,24.584000000000003
2020-07-22,61.15,4.44,40.35,8.95,9.86,24.95
2020-07-23,62.5,4.52,42.46,8.53,10.12,25.625999999999998
2020-07-24,62.16,4.43,40.99,8.52,9.74,25.168
2020-07-27,62.26,4.555,42.5,8.35,10.66,25.665
2020-07-28,59.68,4.46,40.46,8.06,9.79,24.49
2020-07-29,60.11,4.53,36.605,8.19,9.745,23.836000000000002
2020-07-30,59.7,4.78,36.67,7.97,9.54,23.732
2020-07-31,59.55,4.61,36.69,7.71,9.33,23.577999999999996
2020-08-03,60.84,4.65,39.78,9.16,9.9,24.866000000000003
2020-08-04,64.04,4.73,43.54,9.13,11.11,26.51
2020-08-05,65.73,4.89,46.4,9.33,11.5,27.570000000000004
2020-08-06,64.46,4.8175,46.53,10.73,11.16,27.539499999999997
2020-08-07,72.93,4.845,46.0,11.28,11.86,29.383000000000003
2020-08-10,72.5,4.82,47.28,12.04,12.13,29.753999999999998
2020-08-11,70.19,5.13,42.37,11.305,11.63,28.125
2020-08-12,73.53,5.25,44.94,10.63,11.91,29.252
2020-08-13,75.71,5.32,46.73,11.36,11.65,30.154000000000003
2020-08-14,74.31,5.28,45.63,11.4,11.35,29.594
2020-08-17,73.61,5.44,47.73,12.2,11.48,30.091999999999995
2020-08-18,74.41,5.5,46.31,12.77,11.75,30.148000000000003
2020-08-19,75.85,5.43,48.14,13.65,11.91,30.996000000000002
2020-08-20,73.66,5.32,45.995,13.67,11.23,29.974999999999994
2020-08-21,74.1,5.35,48.23,12.93,11.7,30.461999999999996
2020-08-24,76.52,5.37,51.0,12.34,12.15,31.476
2020-08-25,77.37,5.355,50.79,12.85,13.275,31.928000000000004
2020-08-26,78.19,5.48,50.03,13.05,13.62,32.074
2020-08-27,77.61,5.18,52.1,12.99,11.045,31.784999999999997
2020-08-28,80.0,5.255,55.51,13.07,11.43,33.053
2020-08-31,76.59,5.29,56.555,12.98,11.19,32.521
2020-09-01,78.42,5.37,58.27,14.13,11.93,33.624
2020-09-02,77.45,5.32,57.075,13.14,12.05,33.007000000000005
2020-09-03,72.5,5.175,51.15,11.55,11.22,30.319
2020-09-04,72.06,4.98,49.225,11.76,11.09,29.823
2020-09-08,69.37,5.09,51.89,11.73,10.99,29.814000000000004
2020-09-09,71.7,5.18,55.24,12.13,11.73,31.195999999999998
2020-09-10,69.89,5.1275,56.19,12.12,10.66,30.797499999999996
2020-09-11,69.91,5.08,55.88,11.71,10.64,30.644000000000005
2020-09-14,71.46,5.16,59.1,12.24,10.97,31.786
2020-09-15,72.89,5.31,61.01,12.53,11.02,32.55200000000001
2020-09-16,71.96,5.364,62.33,12.94,10.69,32.6568
2020-09-17,64.0,5.28,59.52,12.84,9.89,30.306000000000004
2020-09-18,61.75,5.24,60.86,13.56,10.11,30.303999999999995
2020-09-21,61.67,5.2025,60.2,13.36,10.03,30.0925
2020-09-22,61.55,4.99,62.8,12.93,10.17,30.487999999999992
2020-09-23,62.02,5.03,61.72,12.075,10.21,30.210999999999995
2020-09-24,61.3,5.1,60.63,11.24,10.14,29.682000000000006
2020-09-25,63.05,5.09,66.46,11.65,10.66,31.381999999999998
2020-09-28,65.37,5.19,71.98,13.2,11.7,33.488
2020-09-29,65.76,5.39,72.8,13.16,11.96,33.814
2020-09-30,66.2,5.45,77.07,13.41,12.51,34.928
2020-10-01,68.57,5.73,79.97,13.995,13.36,36.325
2020-10-02,67.24,5.7,76.45,14.14,13.56,35.41799999999999
2020-10-05,71.5,5.75,78.62,15.74,15.56,37.434000000000005
2020-10-06,73.44,5.62,78.57,16.23,15.61,37.89399999999999
2020-10-07,78.71,5.91,78.05,18.225,17.33,39.644999999999996
2020-10-08,77.12,5.9,70.54,17.88,16.89,37.666
2020-10-09,78.81,5.83,71.43,18.43,17.43,38.386
2020-10-12,79.31,6.07,63.79,17.64,16.52,36.666000000000004
2020-10-13,82.93,6.044,65.35,17.1,16.66,37.6168
2020-10-14,83.72,6.21,63.27,17.3,16.87,37.474000000000004
2020-10-15,82.28,6.08,64.21,17.03,16.98,37.315999999999995
2020-10-16,84.18,6.063,62.39,16.27,16.97,37.174600000000005
2020-10-19,83.43,6.0375,62.38,16.39,17.52,37.151500000000006
2020-10-20,84.3,6.0075,62.58,16.285,17.69,37.372499999999995
2020-10-21,81.6,5.96,56.82,14.86,16.12,35.072
2020-10-22,82.65,5.94,57.47,14.96,16.41,35.486000000000004
2020-10-23,85.37,5.97,56.03,15.03,16.86,35.852
2020-10-26,83.75,5.832,56.3,14.455,16.42,35.3514
2020-10-27,82.39,5.775,54.66,14.785,15.49,34.62
2020-10-28,93.31,5.62,55.84,14.8,16.2,37.154
2020-10-29,87.46,5.75,54.26,14.81,16.39,35.734
2020-10-30,87.045,5.63,52.02,14.0,15.99,34.937
2020-11-02,88.89,5.654,54.18,15.47,16.845,36.2078
2020-11-03,87.24,6.01,54.0,16.95,17.05,36.25
2020-11-04,79.78,5.94,54.0,16.61,16.57,34.58
2020-11-05,86.9,6.31,58.0,18.835,19.39,37.887
2020-11-06,88.27,6.17,57.73,18.86,20.33,38.27199999999999
2020-11-09,86.11,6.0025,55.49,20.31,19.26,37.4345
2020-11-10,80.75,6.16,53.59,20.01,18.565,35.815
2020-11-11,84.2,6.52,54.0,23.0,19.51,37.446
2020-11-12,81.4,6.53,53.38,23.45,18.73,36.69799999999999
2020-11-13,79.95,6.47,55.4,23.43,18.985,36.847
2020-11-16,80.21,6.45,55.53,25.0,19.73,37.384
2020-11-17,81.48,6.52,58.49,22.98,20.44,37.982
2020-11-18,81.99,6.51,56.73,23.22,19.85,37.66
2020-11-19,84.06,6.49,59.5,23.79,21.03,38.974000000000004
2020-11-20,84.69,6.69,61.44,24.36,21.7,39.775999999999996
2020-11-23,86.92,6.61,63.79,26.87,21.93,41.224000000000004
2020-11-24,90.41,6.57,66.34,26.72,22.99,42.606
2020-11-25,92.45,6.615,67.97,26.16,23.35,43.309
2020-11-27,94.7,6.95,66.75,26.24,23.16,43.56
2020-11-30,93.43,7.18,64.08,26.39,22.16,42.647999999999996
2020-12-01,91.06,6.99,62.49,24.47,21.24,41.25
2020-12-02,90.49,6.8725,60.99,24.07,21.65,40.814499999999995
2020-12-03,88.92,6.81,58.24,23.85,20.69,39.702
2020-12-04,89.26,6.84,57.71,24.85,20.91,39.914
2020-12-07,88.75,7.11,58.63,24.75,21.05,40.05800000000001
2020-12-08,89.89,7.015,61.31,28.74,22.18,41.827000000000005
2020-12-09,86.22,6.9375,57.12,26.74,20.82,39.5675
2020-12-10,86.54,7.02,57.58,27.19,21.16,39.897999999999996
2020-12-11,86.37,7.0,58.28,26.77,21.5,39.984
2020-12-14,86.59,6.89,57.1,25.7,21.99,39.654
2020-12-15,91.26,7.04,63.17,28.47,24.87,42.962
2020-12-16,91.77,7.02,61.8,28.46,25.01,42.812
2020-12-17,92.32,7.045,62.31,30.57,24.62,43.373000000000005
2020-12-18,93.59,7.275,62.7,31.625,25.5,44.138
2020-12-21,96.41,7.42,66.18,32.37,27.51,45.977999999999994
2020-12-22,105.16,7.67,69.27,35.69,30.65,49.688
2020-12-23,101.83,7.58,69.87,36.14,30.04,49.092
2020-12-24,102.4,7.75,68.62,35.58,29.87,48.84400000000001
2020-12-28,101.19,8.06,67.88,33.57,26.31,47.402
2020-12-29,96.98,7.98,63.77,32.46,24.73,45.184000000000005
2020-12-30,100.34,8.0,67.4,34.19,25.89,47.164
2020-12-31,98.92,8.065,69.38,33.91,25.64,47.18300000000001
2021-01-04,101.24,8.31,69.98,32.17,25.31,47.402
2021-01-05,92.16,8.48,73.09,32.55,24.74,46.20400000000001
2021-01-06,99.69,8.945,85.17,35.0,29.73,51.70700000000001
2021-01-07,105.5,9.62,90.92,47.29,31.3,56.926
2021-01-08,104.1,9.16,96.5,53.775,29.3,58.56699999999999
2021-01-11,103.76,9.1,95.62,53.97,29.65,58.42
2021-01-12,104.32,8.6,93.44,66.02,30.24,60.524
2021-01-13,104.18,8.79,90.63,69.5,31.59,60.938
2021-01-14,106.04,8.69,88.92,66.54,35.08,61.053999999999995
2021-01-15,96.58,8.28,84.25,60.14,31.96,56.242
2021-01-19,100.24,8.51,85.62,66.47,36.85,59.53800000000001
2021-01-20,101.75,8.37,81.9,62.5,37.37,58.378
2021-01-21,107.53,8.7875,87.41,63.69,43.78,62.2395
2021-01-22,106.67,8.71,86.39,66.87,47.21,63.169999999999995
2021-01-25,104.94,9.0,78.61,65.72,47.33,61.11999999999999
2021-01-26,104.69,8.63,75.71,73.18,53.92,63.226
2021-01-27,102.81,8.02,69.82,64.42,52.34,59.48199999999999
2021-01-28,105.1,8.165,71.84,65.28,52.89,60.654999999999994
2021-01-29,99.15,8.22,69.27,63.17,54.01,58.763999999999996
2021-02-01,98.31,7.95,69.88,63.85,48.69,57.73599999999999
2021-02-02,97.29,8.1,71.22,64.25,43.76,56.924
2021-02-03,98.94,8.34,74.12,67.38,44.79,58.714
2021-02-04,98.59,8.2,73.9,67.67,40.13,57.698
2021-02-05,97.4,8.09,75.08,65.77,43.53,57.974000000000004
2021-02-08,100.33,8.06,75.4,66.19,45.35,59.06600000000001
2021-02-09,101.85,7.79,77.57,67.48,49.12,60.762
2021-02-10,99.88,7.66,78.08,64.33,49.14,59.818
2021-02-11,99.59,8.06,82.2,63.99,49.96,60.760000000000005
2021-02-12,100.75,8.095,83.68,63.19,49.81,61.105
2021-02-16,98.71,8.385,77.22,59.0,46.54,57.971000000000004
2021-02-17,95.84,8.16,74.2,56.23,43.61,55.60799999999999
2021-02-18,91.38,8.02,67.09,50.23,36.33,50.61
2021-02-19,90.96,7.92,68.5,55.89,37.76,52.205999999999996
2021-02-22,86.61,7.73,63.39,48.6,33.53,47.972
2021-02-23,86.97,7.465,60.33,46.58,35.39,47.346999999999994
2021-02-24,88.03,7.39,62.56,50.16,37.75,49.178000000000004
2021-02-25,81.4,7.52,57.98,43.34,34.59,44.966
2021-02-26,81.02,7.42,62.58,48.38,34.77,46.833999999999996
2021-03-01,84.89,7.45,67.15,52.46,38.19,50.028000000000006
2021-03-02,83.19,7.31,64.34,48.78,35.15,47.754000000000005
2021-03-03,78.88,6.81,56.62,43.81,32.95,43.814
2021-03-04,75.36,6.74,53.42,40.02,31.27,41.362
2021-03-05,73.7,6.53,52.47,39.3,30.68,40.536
2021-03-08,71.45,6.5,47.55,38.11,29.09,38.540000000000006
2021-03-09,76.67,6.82,53.68,42.32,32.25,42.348
2021-03-10,75.72,6.8,55.6,42.83,32.3,42.65
2021-03-11,81.02,7.2,63.46,48.16,35.92,47.152
2021-03-12,81.95,7.1235,62.29,47.25,36.3,46.9827
2021-03-15,82.53,6.98,62.12,46.46,36.95,47.008
2021-03-16,82.46,6.92,56.77,42.68,34.0,44.566
2021-03-17,80.14,6.68,57.01,39.33,33.29,43.28999999999999
2021-03-18,77.61,6.56,51.47,36.36,30.67,40.534000000000006
2021-03-19,79.97,6.58,55.58,38.28,31.86,42.45399999999999
2021-03-22,81.83,6.74,57.38,38.91,34.44,43.86
2021-03-23,80.52,6.73,56.15,36.79,32.15,42.468
2021-03-24,80.72,6.63,55.25,33.2,30.69,41.298
2021-03-25,80.73,6.5,53.0,34.1,31.555,41.17700000000001
2021-03-26,85.69,6.89,57.09,34.03,32.87,43.31400000000001
2021-03-29,81.61,6.94,51.91,30.78,29.24,40.096
2021-03-30,86.53,7.3225,57.92,34.04,31.52,43.4665
2021-03-31,87.3,7.74,60.48,35.84,33.45,44.962
2021-04-01,86.15,7.655,59.13,35.26,33.24,44.287
2021-04-05,83.12,7.8,55.16,33.44,32.5,42.403999999999996
2021-04-06,84.21,7.45,56.22,34.67,32.53,43.016000000000005
2021-04-07,81.0,7.27,54.21,31.96,29.54,40.796
2021-04-08,81.19,7.47,53.62,32.62,29.38,40.856
2021-04-09,79.61,7.33,51.6,32.3,29.71,40.11
2021-04-12,78.75,7.0,50.81,29.68,28.2,38.888
2021-04-13,78.99,7.055,51.25,29.29,28.55,39.027
2021-04-14,78.57,7.1,49.68,28.39,28.41,38.43
2021-04-15,77.17,7.11,47.2,26.09,26.44,36.80200000000001
2021-04-16,80.14,7.25,52.16,27.24,27.37,38.83200000000001
2021-04-19,80.21,7.15,48.54,25.24,26.54,37.536
2021-04-20,79.36,6.99,48.23,25.25,25.93,37.152
2021-04-21,83.65,7.272,52.22,27.14,27.38,39.532399999999996
2021-04-22,87.15,7.67,53.1,26.5,27.66,40.416000000000004
2021-04-23,88.56,7.63,55.69,27.98,29.01,41.773999999999994
2021-04-26,89.79,7.63,56.85,29.29,29.49,42.61
2021-04-27,89.69,7.89,56.11,28.55,29.0,42.248000000000005
2021-04-28,88.7,7.64,53.5,28.86,27.91,41.321999999999996
2021-04-29,87.29,7.43,51.86,28.27,27.14,40.398
2021-04-30,76.53,7.07,49.0,28.51,25.69,37.36
2021-05-03,75.77,6.88,47.55,26.63,24.86,36.338
2021-05-04,73.82,6.465,43.4,24.6,23.0,34.257
2021-05-05,74.39,6.7,41.84,24.29,23.28,34.1
2021-05-06,73.63,6.48,46.73,22.56,22.56,34.392
2021-05-07,74.62,6.67,45.64,23.05,23.37,34.67
2021-05-10,72.19,6.35,40.8,20.07,21.44,32.17
2021-05-11,71.89,6.29,42.94,23.6,22.26,33.396
2021-05-12,69.73,6.005,39.63,22.24,21.25,31.771000000000004
2021-05-13,69.57,6.03,39.45,21.96,20.91,31.583999999999996
2021-05-14,72.58,6.3,41.42,24.58,22.24,33.424
2021-05-17,71.55,6.2,40.0,24.94,21.95,32.928
2021-05-18,72.39,6.48,40.11,27.02,22.195,33.638999999999996
